Index,Product_Name,Description,Brand,Category,Price,Currency,Stock_Quantity,EAN,Color,Size,Availability,Internal_ID,Final_Price
8430,Scanner Monitor Treadmill,Near north politics detail.,Acosta and Sons,cycling,661,USD,543,6208499112615,OrangeRed,10x10 cm,limited_stock,71,594.9
8431,Stove Light,Hotel year list store play throw city.,Leon Ltd,fragrances,297,USD,577,1038766705555,SlateBlue,Small,discontinued,39,267.3
8432,Eco Powerbank,Budget writer charge step career.,Silva-Cruz,camping & hiking,396,USD,435,5061006899277,YellowGreen,8x10 in,backorder,25,356.40000000000003
8433,Clean Radio Iron Automatic Sense,Lose camera memory.,"Schmitt, Sellers and Gregory",camping & hiking,1,USD,586,1004318109683,Gainsboro,8x10 in,discontinued,55,0.9
8434,Premium Light Heater Clock Eco Fast Clean,Together break your.,Hammond-Mccall,smartwatches,112,USD,912,5995671352594,Salmon,Large,pre_order,38,100.8
8435,Fast Radio Radio Digital Sense,Case data again cup you firm.,Marsh Inc,fishing & hunting,624,USD,796,8057948048443,DarkOrange,8x10 in,discontinued,20,561.6
8436,Automatic Dock Mixer Router Smart Plus,By what write avoid scene smile rise.,"Osborne, Taylor and Berry",smartwatches,454,USD,138,633973142899,Magenta,XS,discontinued,70,408.6
8437,Iron Drone,Hair out research through activity position.,Yu-Bird,"accessories (bags, hats, belts)",313,USD,359,8692146635370,DarkSlateGray,M,in_stock,1,281.7
8438,Mixer Vacuum,Remain later institution investment model future education very.,Becker-Walker,fishing & hunting,269,USD,518,7014284821575,HotPink,5x7 in,discontinued,74,242.1
8439,Speakerphone Stove Tablet,See whom I catch.,Weaver-Ramos,fishing & hunting,567,USD,341,9896853482282,LightYellow,10x10 cm,limited_stock,69,510.3
8440,Bicycle Lock Fan,Weight community consumer myself detail realize environmental.,Dodson-Simon,home decor,183,USD,24,4805662161542,MintCream,100x200 mm,limited_stock,44,164.70000000000002
8441,Advanced Tablet Cooler Fridge Sense Rechargeable,Feel might range hit movement design toward.,Adkins PLC,kids' clothing,114,USD,765,9185506479145,Maroon,8x10 in,out_of_stock,42,102.60000000000001
8442,Silent Oven Scale Fast Max Go,Clearly interview effort marriage lawyer.,Larson Group,kids' clothing,257,USD,694,7487215121486,DarkOrchid,10x10 cm,backorder,3,231.3
8443,Portable Tablet Blender,Study discussion high find technology four rate.,Shaffer-Zimmerman,home decor,984,USD,747,7132819176324,DarkViolet,Small,in_stock,46,885.6
8444,Mini Phone Iron Speakerphone Edge Go Wireless,Among else military simply together.,"Dominguez, Keith and Mccoy",sports & outdoors,564,USD,141,3379661332728,NavajoWhite,10x10 cm,out_of_stock,53,507.6
8445,Mini Bicycle Scooter Fast Advanced,Address different perform.,"Zhang, Vargas and Mccoy",sports & outdoors,701,USD,606,5523021694850,Indigo,50x70 cm,out_of_stock,39,630.9
8446,Eco Radio Iron Ultra,All people entire prove address.,"Cunningham, Gibbs and Barajas",clothing & apparel,969,USD,201,8359488528776,DarkKhaki,XS,backorder,78,872.1
8447,Blender Cooker,Long speech into stay risk here.,Fuller-Middleton,camping & hiking,925,USD,791,2257075182928,DarkCyan,S,limited_stock,71,832.5
8448,Lock Freezer,Others ahead become spend.,Stevenson-Pace,smartwatches,469,USD,593,5243494569249,SandyBrown,Large,limited_stock,68,422.1
8449,Fast Treadmill Portable Portable Clean,College establish bad personal collection.,Huff Inc,"accessories (bags, hats, belts)",104,USD,860,587876228849,YellowGreen,Extra Large,limited_stock,85,93.60000000000001
8450,Silent Treadmill,View key may.,Powell PLC,grooming tools,38,USD,809,5522325515762,LavenderBlush,100x200 mm,limited_stock,86,34.2
8451,Eco Microphone Max,Appear have method two.,Andersen Inc,home decor,722,USD,519,7414009568516,Pink,L,limited_stock,85,649.8000000000001
8452,Ultra Microphone Lamp Speaker Advanced Edge,Turn without each own.,"Webster, Yates and Glenn",health & wellness,999,USD,997,4868281880898,DarkGreen,15x20 cm,pre_order,61,899.1
8453,Fan Phone,Approach edge evening ok degree off if.,Monroe Ltd,smartphones,112,USD,505,2013360185254,LightSteelBlue,XL,pre_order,61,100.8
8454,Eco Bicycle Microphone,Give now official then something.,Beard Group,automotive,416,USD,116,2394313207484,Crimson,XS,in_stock,94,374.40000000000003
8455,Premium Oven Drone Mini Digital Silent,Sing sing mind heavy.,Lutz-Bender,haircare,658,USD,293,9370524901109,Coral,Small,pre_order,39,592.2
8456,Pro Iron Thermostat Lite Prime,Teach less rather music easy wonder seven.,Harmon LLC,cleaning supplies,770,USD,866,1532864758029,LightSteelBlue,100x200 mm,pre_order,56,693.0
8457,Silent Powerbank Rechargeable Air,Measure too great herself develop.,"Guzman, Simon and Choi",fitness equipment,203,USD,621,3503194610620,BurlyWood,30x40 cm,pre_order,8,182.70000000000002
8458,Monitor,Family finish program.,"Clay, Parsons and Marquez",home decor,675,USD,570,3747884297320,SeaShell,Medium,discontinued,55,607.5
8459,Fast Printer Lock Thermostat,Break role memory red debate.,Massey Group,camping & hiking,206,USD,833,7881397885516,SeaGreen,S,limited_stock,50,185.4
8460,Silent Webcam Webcam Stove,Long street buy entire town.,Cisneros-Proctor,cleaning supplies,653,USD,968,3938848779949,PeachPuff,Extra Large,limited_stock,65,587.7
8461,Smart Keyboard Speakerphone Fan,Even structure face various so year top.,Rios-Faulkner,bedding & bath,443,USD,394,9272544115637,FireBrick,10x10 cm,in_stock,17,398.7
8462,Iron Cooler Iron,Hotel writer pretty coach up.,Haas Ltd,grooming tools,383,USD,673,2189005522149,LightPink,Large,limited_stock,55,344.7
8463,Rechargeable Thermostat Microphone Scooter Premium Silent Fast,Do special reduce condition.,"Chan, Sheppard and Strong",home decor,344,USD,348,2688220840774,LightGoldenRodYellow,5x7 in,limited_stock,43,309.6
8464,Compact Watch Tablet Printer Edge Automatic,History better not toward why.,Mccormick Group,sports & outdoors,85,USD,889,5575385144649,GoldenRod,XS,in_stock,6,76.5
8465,Clean Dock Digital Plus Advanced,Within continue down star.,Ballard Group,books & stationery,464,USD,177,7690012798557,LightSlateGray,5x7 in,limited_stock,39,417.6
8466,Fast Dock Dock Trimmer Rechargeable,Different account soon coach when new property.,Brady PLC,cameras & accessories,699,USD,980,6328633024748,DarkMagenta,100x200 mm,limited_stock,31,629.1
8467,Compact Fan Monitor Toaster Silent Max Wireless,Someone point later themselves game.,Berry Ltd,grooming tools,470,USD,90,2380738332108,PaleGreen,100x200 mm,discontinued,32,423.0
8468,Smart Mouse Speaker Cooler Compact,Difference cultural writer easy both remember.,Moreno-Blake,smartwatches,502,USD,774,4852593235477,Purple,XL,in_stock,35,451.8
8469,Eco Webcam Mouse Wireless,Wall member bar design themselves figure walk.,Chang-Mccall,"accessories (bags, hats, belts)",50,USD,939,2139697866465,DodgerBlue,Extra Large,pre_order,21,45.0
8470,Smart Vacuum,Board agree TV sister mission machine.,"Jacobs, Snyder and Lin",haircare,172,USD,532,8836036528179,DarkSeaGreen,Large,discontinued,49,154.8
8471,Charger Lock Oven,Level office physical fall too sometimes think home.,"Heath, Vargas and Young",women's clothing,473,USD,306,9449992281997,LemonChiffon,30x40 cm,limited_stock,15,425.7
8472,Smart Scale Stove Plus Sense Sense,Police deal city high share growth health.,Sullivan LLC,kitchen appliances,982,USD,136,741427090778,RosyBrown,Extra Large,out_of_stock,68,883.8000000000001
8473,Charger Stove Watch,Article under oil live young.,Reilly-Vasquez,camping & hiking,375,USD,452,1325628943782,Sienna,Extra Large,limited_stock,6,337.5
8474,Premium Headphones,We someone floor eat how this answer country.,Torres Ltd,fragrances,213,USD,545,4953364114134,DarkGoldenRod,Extra Large,out_of_stock,85,191.70000000000002
8475,Portable Thermostat Drone Heater,Film detail world whole each forward.,"Joseph, Malone and Mccarty",kitchen appliances,729,USD,618,6414784855550,Violet,Large,discontinued,75,656.1
8476,Clean Phone Scooter X,Cold line behind respond.,Bowen Group,shoes & footwear,357,USD,828,4304005145923,OrangeRed,5x7 in,discontinued,84,321.3
8477,Pro Camera Router Fan,Entire bag since administration financial move.,Evans-Montgomery,clothing & apparel,112,USD,263,2797508754402,Ivory,5x7 in,in_stock,53,100.8
8478,Dock,Animal probably particularly however marriage.,"Blanchard, Flores and Sanford",fishing & hunting,355,USD,216,1377521153690,Silver,Large,out_of_stock,14,319.5
8479,Mini Mixer One X Compact,Forget I particularly to week much compare.,Daniel Ltd,cameras & accessories,74,USD,732,9010029137855,WhiteSmoke,50x70 cm,discontinued,75,66.60000000000001
8480,Advanced Brush Blender Fast Sense,End improve east model his require.,"Huynh, Jarvis and Roach",smartwatches,913,USD,62,8851729696447,DarkViolet,L,in_stock,25,821.7
8481,Smart Powerbank Radio Sense Lite,Star fly agree especially firm.,"White, Simon and Shepherd",home & kitchen,911,USD,900,1816138019697,SlateBlue,100x200 mm,discontinued,19,819.9
8482,Blender,Coach decide people notice around sound.,Bond and Sons,grooming tools,305,USD,117,7799692012318,BlanchedAlmond,12x18 in,discontinued,7,274.5
8483,Light,Program protect structure.,Hickman PLC,home decor,191,USD,517,7023616969984,DarkGray,8x10 in,in_stock,82,171.9
8484,Smart Shaver Mouse Premium,Attention production try everyone ground process.,Floyd-Preston,furniture,295,USD,580,9394299488573,MediumSpringGreen,8x10 in,backorder,81,265.5
8485,Stove,Why either particular example civil team personal.,"Mullen, Morales and Gonzalez",men's clothing,320,USD,42,9643927148403,DarkViolet,8x10 in,in_stock,78,288.0
8486,Vacuum Shaver,Cost issue writer matter interview ability.,Lopez Ltd,health & wellness,864,USD,319,5022846009530,Cyan,100x200 mm,in_stock,89,777.6
8487,Mini Fan Phone 360 Plus,Approach many brother Democrat police.,Haynes and Sons,fishing & hunting,891,USD,766,7593173623693,RoyalBlue,L,out_of_stock,46,801.9
8488,Clean Oven Trimmer Dock Smart Digital,Drug only generation protect person nor agreement.,"Downs, Sims and Velez",team sports,960,USD,898,2428161384735,GoldenRod,S,backorder,28,864.0
8489,Compact Radio Lite,Sometimes bed conference.,Hayden Group,skincare,457,USD,12,6585005008588,PapayaWhip,5x7 in,discontinued,77,411.3
8490,Mini Light Toaster 360 360 Portable,Apply just conference.,Stafford-Mullins,fitness equipment,357,USD,607,6042444387952,Silver,100x200 mm,pre_order,79,321.3
8491,Ultra Bicycle Clock Lamp Compact Premium Pro,Wait son at wide.,Stafford LLC,office supplies,330,USD,913,4728028390328,Tan,Medium,pre_order,58,297.0
8492,Mouse Monitor Phone,Interest article student tax camera senior.,Salazar-Zimmerman,sports & outdoors,217,USD,420,4310439552947,SkyBlue,30x40 cm,backorder,41,195.3
8493,Automatic Radio Iron Mini Premium,Future may enough pressure claim father join.,Estes-Joseph,fitness equipment,691,USD,385,1919392198303,DarkOrchid,L,pre_order,35,621.9
8494,Automatic Speaker Rechargeable,Statement TV majority least.,Gregory LLC,home & kitchen,844,USD,624,2990540237760,Chocolate,100x200 mm,in_stock,70,759.6
8495,Clean Cooler Eco Prime,House discuss to most scene but.,"Allen, Colon and Salazar",smartphones,236,USD,593,2221159166289,LightGreen,XL,in_stock,47,212.4
8496,Smart Cooler Eco Smart,Group lay able only election like talk.,Jacobs PLC,kitchen appliances,106,USD,247,9614452198799,Snow,Extra Large,in_stock,10,95.4
8497,Rechargeable Speaker Powerbank Camera Compact Wireless,People impact best how environmental sing office.,Alexander Group,clothing & apparel,629,USD,308,6172688537285,Gold,8x10 in,backorder,89,566.1
8498,Wireless Cooler Printer Speaker Lite Smart,Free certain toward finish respond half.,Newton LLC,cycling,131,USD,932,3266831602036,Navy,M,pre_order,59,117.9
8499,Clean Scale Headphones,Minute enough major close eight.,Joseph-Cohen,toys & games,239,USD,475,8167648570127,Chocolate,5x7 in,backorder,68,215.1
8500,Ultra Webcam Webcam Treadmill Plus,Someone necessary paper million structure ability however unit.,Sanford Group,cleaning supplies,648,USD,708,9981199589105,Black,50x70 cm,in_stock,66,583.2
8501,Wireless Phone Go Lite,Source alone collection feeling week south also.,"Pierce, Grant and Kemp",grooming tools,866,USD,430,393024464201,YellowGreen,5x7 in,discontinued,92,779.4
8502,Portable Keyboard Speaker Max,Poor raise sport.,Aguirre LLC,team sports,740,USD,243,3793515545315,MediumTurquoise,12x18 in,discontinued,91,666.0
8503,Compact Powerbank Projector Sense Pro Automatic,Whole section civil help down speech.,Sharp PLC,women's clothing,825,USD,871,5587052408374,DimGray,Extra Large,discontinued,29,742.5
8504,Compact Lamp Lamp Kettle Max Sense,Practice charge agree politics various use possible.,"Dorsey, Macias and Oliver",kids' clothing,252,USD,287,8998148896154,Maroon,100x200 mm,pre_order,46,226.8
8505,Fast Phone Grill Silent,Worry behind wear purpose blue admit population however.,"George, Vaughan and Hartman",smartwatches,587,USD,280,9075406708608,NavajoWhite,M,backorder,28,528.3000000000001
8506,Rechargeable Keyboard Go,Leader individual artist gun place necessary image.,Brandt and Sons,haircare,426,USD,206,3491268155170,Black,XXL,backorder,61,383.40000000000003
8507,Clean Charger Cooker Thermostat,Cultural design trial support.,"Bright, Mejia and Clark",home decor,421,USD,58,9665624216742,MistyRose,12x18 in,backorder,22,378.90000000000003
8508,Wireless Freezer Powerbank Watch Air Clean Lite,Know however operation effort local.,"Noble, Todd and Warner",cycling,129,USD,413,2855416929203,Moccasin,Small,discontinued,77,116.10000000000001
8509,Smart Charger Mini,Story probably news rise image today care.,Short-Erickson,laptops & computers,414,USD,961,197455647949,DarkBlue,XXL,backorder,86,372.6
8510,Eco Fan Max,Between course serious including chance business cause may.,Roman-Jordan,grooming tools,457,USD,927,507596621782,DarkOrange,8x10 in,discontinued,1,411.3
8511,Automatic Projector Silent Pro,Mention carry bed manager agency.,Curry-Tyler,haircare,79,USD,699,9999339559888,NavajoWhite,XXL,limited_stock,53,71.10000000000001
8512,Advanced Toaster Digital,Service west fine federal case audience city.,"Blevins, Odom and Martinez",fragrances,230,USD,963,7327829305622,Linen,XS,pre_order,50,207.0
8513,Shaver,Remain hair trade significant.,"Downs, Flynn and Collins",health & wellness,538,USD,974,305894256442,LightGoldenRodYellow,30x40 cm,discontinued,66,484.2
8514,Clean Tablet Edge,Money support imagine spend even.,Nixon Inc,books & stationery,892,USD,336,7874062259071,DarkSlateGray,5x7 in,limited_stock,4,802.8000000000001
8515,Clean Keyboard X Air Prime,Environment if provide yard nation explain word.,"Montes, Bradley and Parrish",books & stationery,224,USD,80,1168894098820,MediumSlateBlue,15x20 cm,out_of_stock,35,201.6
8516,Smart Fan Speaker Fridge Premium,Television again safe west letter.,Franklin and Sons,women's clothing,548,USD,130,4728559333719,Azure,Small,discontinued,38,493.2
8517,Trimmer Webcam Heater,Image technology economy floor quite popular decide.,Perez-Conrad,grooming tools,782,USD,999,6496100281496,Peru,XL,discontinued,75,703.8000000000001
8518,Digital Scanner Drone Smart Smart,Since city good best along child.,"Dillon, Montoya and Downs",headphones & earbuds,995,USD,902,3337868742207,MediumSeaGreen,Small,backorder,95,895.5
8519,Silent Blender Toaster Camera Ultra Advanced X,Lose investment think over do.,Lam Inc,headphones & earbuds,926,USD,153,5987873441336,CornflowerBlue,XXL,pre_order,35,833.4
8520,Ultra Scooter One Smart,Those major rule somebody writer.,"Cordova, Keith and Mcguire",smartphones,602,USD,113,2729394895495,PapayaWhip,30x40 cm,out_of_stock,89,541.8000000000001
8521,Premium Speaker Tablet Headphones Clean Compact Digital,Indicate make necessary cost do study message.,Russell Group,home decor,781,USD,495,6908241128795,SandyBrown,30x40 cm,limited_stock,69,702.9
8522,Fast Webcam Webcam Treadmill Advanced,Grow become laugh start.,"French, Benitez and Keller",fragrances,570,USD,802,5738330383009,Lavender,50x70 cm,in_stock,75,513.0
8523,Automatic Trimmer Cooler One,Voice road road force far foreign.,Vaughn LLC,grooming tools,973,USD,950,7928597254091,DarkSlateGray,XXL,limited_stock,49,875.7
8524,Smart Mixer Vacuum Automatic Air Max,Would film scientist think father protect security.,Glenn LLC,home & kitchen,881,USD,571,3724561614397,DimGray,Medium,limited_stock,97,792.9
8525,Portable Cooler Treadmill Lite Smart,Military make truth past certain likely necessary possible.,Estes and Sons,clothing & apparel,145,USD,95,6258083878014,SeaGreen,15x20 cm,pre_order,64,130.5
8526,Portable Phone Mini Max Touch,Why cost world much mind will ask.,Benjamin-Burgess,clothing & apparel,597,USD,789,3022461504115,Yellow,Small,pre_order,30,537.3000000000001
8527,Ultra Freezer Automatic Premium,Six for treat plant his clearly begin.,"Jimenez, Pratt and Harper",fishing & hunting,274,USD,499,6408551956250,Fuchsia,Large,discontinued,32,246.6
8528,Silent Scale Smart Digital,Open including should hit say.,Sweeney Ltd,headphones & earbuds,813,USD,616,7462627261593,Moccasin,100x200 mm,discontinued,83,731.7
8529,Mixer,Throw series study brother medical.,Townsend-Wall,fragrances,481,USD,880,8465729738313,Turquoise,XXL,backorder,56,432.90000000000003
8530,Premium Powerbank Router X,Capital care view PM purpose fly threat occur.,"Ayers, Cowan and Shepherd",women's clothing,928,USD,387,46398992060,Plum,Small,pre_order,73,835.2
